trial number,data_type,L1,Excerpt1,L2,Excerpt2,Stimulus1,Stimulus2,time_elapsed,timestamp,rt,response
50,trial,Sp,46,En,7,soundFiles/Spanish/lp300/common_voice_es_18453794.wav,soundFiles/English/lp300/common_voice_en_18884.wav,1051612,Fri Jul 16 2021 02:19:11 GMT-0400 (Eastern Daylight Time),786.8999999761581,1
51,trial,Du,4,Ta,40,soundFiles/Dutch/lp300/common_voice_nl_17693521.wav,soundFiles/Tamil/lp300/common_voice_ta_19692758.wav,1070830,Fri Jul 16 2021 02:19:31 GMT-0400 (Eastern Daylight Time),5212.5,5
52,trial,It,21,Du,41,soundFiles/Italian/lp300/common_voice_it_17420257.wav,soundFiles/Dutch/lp300/common_voice_nl_17695586.wav,1078589,Fri Jul 16 2021 02:19:38 GMT-0400 (Eastern Daylight Time),1078.899999976158,2
53,trial,It,25,Ta,43,soundFiles/Italian/lp300/common_voice_it_17421388.wav,soundFiles/Tamil/lp300/common_voice_ta_19816099.wav,1087048,Fri Jul 16 2021 02:19:47 GMT-0400 (Eastern Daylight Time),934.5,6
54,trial,Du,20,Ge,20,soundFiles/Dutch/lp300/common_voice_nl_17694695.wav,soundFiles/German/lp300/common_voice_de_17812707.wav,1097110,Fri Jul 16 2021 02:19:57 GMT-0400 (Eastern Daylight Time),2295.200000047684,4
55,trial,En,2,It,36,soundFiles/English/lp300/common_voice_en_13705.wav,soundFiles/Italian/lp300/common_voice_it_17429617.wav,1111834,Fri Jul 16 2021 02:20:12 GMT-0400 (Eastern Daylight Time),6035.599999964237,3
56,trial,En,19,Ta,44,soundFiles/English/lp300/common_voice_en_23843.wav,soundFiles/Tamil/lp300/common_voice_ta_19819844.wav,1120358,Fri Jul 16 2021 02:20:20 GMT-0400 (Eastern Daylight Time),903.399999976158,1
57,trial,Ta,12,Ja,9,soundFiles/Tamil/lp300/common_voice_ta_19183412.wav,soundFiles/Japanese/lp300/common_voice_ja_19712330.wav,1129039,Fri Jul 16 2021 02:20:29 GMT-0400 (Eastern Daylight Time),2561.100000023842,5
58,trial,Ta,35,It,3,soundFiles/Tamil/lp300/common_voice_ta_19568230.wav,soundFiles/Italian/lp300/common_voice_it_17415849.wav,1139383,Fri Jul 16 2021 02:20:39 GMT-0400 (Eastern Daylight Time),1675.3000000119212,3
59,trial,Ja,41,Du,10,soundFiles/Japanese/lp300/common_voice_ja_22311505.wav,soundFiles/Dutch/lp300/common_voice_nl_17694192.wav,1149002,Fri Jul 16 2021 02:20:49 GMT-0400 (Eastern Daylight Time),1260.4000000357628,2
60,trial,Du,34,It,41,soundFiles/Dutch/lp300/common_voice_nl_17695284.wav,soundFiles/Italian/lp300/common_voice_it_17435295.wav,1178102,Fri Jul 16 2021 02:21:18 GMT-0400 (Eastern Daylight Time),1627.1000000238419,1
61,trial,Du,11,En,32,soundFiles/Dutch/lp300/common_voice_nl_17694241.wav,soundFiles/English/lp300/common_voice_en_26013.wav,1186538,Fri Jul 16 2021 02:21:26 GMT-0400 (Eastern Daylight Time),1632.1999999880788,3
62,trial,Ta,46,Ge,14,soundFiles/Tamil/lp300/common_voice_ta_19969967.wav,soundFiles/German/lp300/common_voice_de_17636752.wav,1196891,Fri Jul 16 2021 02:21:37 GMT-0400 (Eastern Daylight Time),1498.4000000357626,3
63,trial,Ja,42,Sp,5,soundFiles/Japanese/lp300/common_voice_ja_22342435.wav,soundFiles/Spanish/lp300/common_voice_es_18311729.wav,1206906,Fri Jul 16 2021 02:21:47 GMT-0400 (Eastern Daylight Time),1598.0,2
64,trial,It,31,En,9,soundFiles/Italian/lp300/common_voice_it_17428102.wav,soundFiles/English/lp300/common_voice_en_20568.wav,1220713,Fri Jul 16 2021 02:22:01 GMT-0400 (Eastern Daylight Time),3175.1000000238423,1
65,trial,Ta,27,Sp,33,soundFiles/Tamil/lp300/common_voice_ta_19449751.wav,soundFiles/Spanish/lp300/common_voice_es_18354712.wav,1231922,Fri Jul 16 2021 02:22:12 GMT-0400 (Eastern Daylight Time),2593.699999988079,4
66,trial,Ge,31,Sp,25,soundFiles/German/lp300/common_voice_de_18217691.wav,soundFiles/Spanish/lp300/common_voice_es_18342228.wav,1241778,Fri Jul 16 2021 02:22:22 GMT-0400 (Eastern Daylight Time),1117.199999988079,5
67,trial,Du,30,Du,13,soundFiles/Dutch/lp300/common_voice_nl_17695071.wav,soundFiles/Dutch/lp300/common_voice_nl_17694344.wav,1251600,Fri Jul 16 2021 02:22:31 GMT-0400 (Eastern Daylight Time),2118.400000035763,5
68,trial,Ta,1,Du,15,soundFiles/Tamil/lp300/common_voice_ta_19083403.wav,soundFiles/Dutch/lp300/common_voice_nl_17694437.wav,1261422,Fri Jul 16 2021 02:22:41 GMT-0400 (Eastern Daylight Time),1468.0,2
69,trial,It,26,Ja,35,soundFiles/Italian/lp300/common_voice_it_17421440.wav,soundFiles/Japanese/lp300/common_voice_ja_21765965.wav,1271742,Fri Jul 16 2021 02:22:52 GMT-0400 (Eastern Daylight Time),1271.5999999642372,5
70,trial,Ge,36,Ta,24,soundFiles/German/lp300/common_voice_de_18287461.wav,soundFiles/Tamil/lp300/common_voice_ta_19373211.wav,1281592,Fri Jul 16 2021 02:23:01 GMT-0400 (Eastern Daylight Time),1046.300000011921,3
71,trial,Sp,2,En,11,soundFiles/Spanish/lp300/common_voice_es_18311218.wav,soundFiles/English/lp300/common_voice_en_21000.wav,1291182,Fri Jul 16 2021 02:23:11 GMT-0400 (Eastern Daylight Time),625.8000000119208,1
72,trial,Sp,10,Sp,42,soundFiles/Spanish/lp300/common_voice_es_18320703.wav,soundFiles/Spanish/lp300/common_voice_es_18413601.wav,1301198,Fri Jul 16 2021 02:23:21 GMT-0400 (Eastern Daylight Time),2040.6000000238416,5
73,trial,Ja,20,It,40,soundFiles/Japanese/lp300/common_voice_ja_20074110.wav,soundFiles/Italian/lp300/common_voice_it_17434159.wav,1312088,Fri Jul 16 2021 02:23:32 GMT-0400 (Eastern Daylight Time),1149.4000000357628,6
74,trial,Sp,17,En,22,soundFiles/Spanish/lp300/common_voice_es_18326245.wav,soundFiles/English/lp300/common_voice_en_24296.wav,1321004,Fri Jul 16 2021 02:23:41 GMT-0400 (Eastern Daylight Time),1565.5,2
75,trial,Ge,44,Ja,6,soundFiles/German/lp300/common_voice_de_18338470.wav,soundFiles/Japanese/lp300/common_voice_ja_19534055.wav,1329850,Fri Jul 16 2021 02:23:50 GMT-0400 (Eastern Daylight Time),997.2999999523164,2
76,trial,Ja,16,Ja,30,soundFiles/Japanese/lp300/common_voice_ja_20073039.wav,soundFiles/Japanese/lp300/common_voice_ja_21560575.wav,1341897,Fri Jul 16 2021 02:24:02 GMT-0400 (Eastern Daylight Time),2252.199999988079,3
77,trial,Du,40,En,43,soundFiles/Dutch/lp300/common_voice_nl_17695567.wav,soundFiles/English/lp300/common_voice_en_34446.wav,1352063,Fri Jul 16 2021 02:24:12 GMT-0400 (Eastern Daylight Time),3404.199999988079,5
78,trial,En,30,It,17,soundFiles/English/lp300/common_voice_en_25792.wav,soundFiles/Italian/lp300/common_voice_it_17416883.wav,1362834,Fri Jul 16 2021 02:24:23 GMT-0400 (Eastern Daylight Time),1150.5,1
79,trial,Ge,46,En,40,soundFiles/German/lp300/common_voice_de_18341643.wav,soundFiles/English/lp300/common_voice_en_33959.wav,1372128,Fri Jul 16 2021 02:24:32 GMT-0400 (Eastern Daylight Time),1184.800000011921,2
80,trial,Ta,45,Ja,14,soundFiles/Tamil/lp300/common_voice_ta_19820023.wav,soundFiles/Japanese/lp300/common_voice_ja_19817893.wav,1392695,Fri Jul 16 2021 02:24:53 GMT-0400 (Eastern Daylight Time),1129.800000011921,1
