trial number,data_type,L1,Excerpt1,L2,Excerpt2,Stimulus1,Stimulus2,time_elapsed,timestamp,rt,response
40,trial,Sp,3,Sp,34,soundFiles/Spanish/normalized/common_voice_es_18311427.wav,soundFiles/Spanish/normalized/common_voice_es_18363244.wav,917750,Tue Jun 22 2021 14:47:04 GMT+0100 (West Africa Standard Time),2404.7300000002137,6
41,trial,It,7,Ja,31,soundFiles/Italian/normalized/common_voice_it_17416195.wav,soundFiles/Japanese/normalized/common_voice_ja_21567400.wav,926903,Tue Jun 22 2021 14:47:13 GMT+0100 (West Africa Standard Time),2633.845000000321,5
42,trial,Du,16,Ge,40,soundFiles/Dutch/normalized/common_voice_nl_17694470.wav,soundFiles/German/normalized/common_voice_de_18309108.wav,936254,Tue Jun 22 2021 14:47:22 GMT+0100 (West Africa Standard Time),2483.464999999385,1
43,trial,Ta,31,Ta,29,soundFiles/Tamil/normalized/common_voice_ta_19528797.wav,soundFiles/Tamil/normalized/common_voice_ta_19523147.wav,946733,Tue Jun 22 2021 14:47:33 GMT+0100 (West Africa Standard Time),2417.489999999758,7
44,trial,Ge,29,En,13,soundFiles/German/normalized/common_voice_de_18200525.wav,soundFiles/English/normalized/common_voice_en_22307.wav,956281,Tue Jun 22 2021 14:47:42 GMT+0100 (West Africa Standard Time),2099.615000000922,1
45,trial,En,46,Ge,3,soundFiles/English/normalized/common_voice_en_35165.wav,soundFiles/German/normalized/common_voice_de_17331474.wav,967224,Tue Jun 22 2021 14:47:53 GMT+0100 (West Africa Standard Time),1816.5549999993527,1
46,trial,Ta,16,En,4,soundFiles/Tamil/normalized/common_voice_ta_19305293.wav,soundFiles/English/normalized/common_voice_en_16885.wav,976922,Tue Jun 22 2021 14:48:03 GMT+0100 (West Africa Standard Time),1279.830000001355,1
47,trial,Ge,15,Ja,20,soundFiles/German/normalized/common_voice_de_17655454.wav,soundFiles/Japanese/normalized/common_voice_ja_20074110.wav,987159,Tue Jun 22 2021 14:48:13 GMT+0100 (West Africa Standard Time),1461.165000000619,7
48,trial,Ja,6,Ta,27,soundFiles/Japanese/normalized/common_voice_ja_19534055.wav,soundFiles/Tamil/normalized/common_voice_ta_19449751.wav,998193,Tue Jun 22 2021 14:48:24 GMT+0100 (West Africa Standard Time),2181.9599999999627,6
49,trial,Ja,17,En,22,soundFiles/Japanese/normalized/common_voice_ja_20073271.wav,soundFiles/English/normalized/common_voice_en_24296.wav,1009121,Tue Jun 22 2021 14:48:35 GMT+0100 (West Africa Standard Time),1851.4650000015968,1
50,trial,En,38,En,33,soundFiles/English/normalized/common_voice_en_33478.wav,soundFiles/English/normalized/common_voice_en_26602.wav,1019469,Tue Jun 22 2021 14:48:46 GMT+0100 (West Africa Standard Time),1343.1399999990824,7
51,trial,Sp,25,Ta,8,soundFiles/Spanish/normalized/common_voice_es_18342228.wav,soundFiles/Tamil/normalized/common_voice_ta_19171508.wav,1029712,Tue Jun 22 2021 14:48:56 GMT+0100 (West Africa Standard Time),1470.2300000007965,7
52,trial,En,34,It,36,soundFiles/English/normalized/common_voice_en_26746.wav,soundFiles/Italian/normalized/common_voice_it_17429617.wav,1039820,Tue Jun 22 2021 14:49:06 GMT+0100 (West Africa Standard Time),1364.500000001397,1
53,trial,Sp,38,Du,24,soundFiles/Spanish/normalized/common_voice_es_18381892.wav,soundFiles/Dutch/normalized/common_voice_nl_17694830.wav,1050990,Tue Jun 22 2021 14:49:17 GMT+0100 (West Africa Standard Time),3198.5000000002333,1
54,trial,Ja,18,Du,25,soundFiles/Japanese/normalized/common_voice_ja_20073499.wav,soundFiles/Dutch/normalized/common_voice_nl_17694858.wav,1058256,Tue Jun 22 2021 14:49:24 GMT+0100 (West Africa Standard Time),1430.3349999992645,7
55,trial,It,40,It,42,soundFiles/Italian/normalized/common_voice_it_17434159.wav,soundFiles/Italian/normalized/common_voice_it_17435389.wav,1070138,Tue Jun 22 2021 14:49:36 GMT+0100 (West Africa Standard Time),1809.625,6
56,trial,Ja,37,Ge,21,soundFiles/Japanese/normalized/common_voice_ja_21888240.wav,soundFiles/German/normalized/common_voice_de_17827912.wav,1082865,Tue Jun 22 2021 14:49:49 GMT+0100 (West Africa Standard Time),6398.574999999255,1
57,trial,It,9,Ta,21,soundFiles/Italian/normalized/common_voice_it_17416256.wav,soundFiles/Tamil/normalized/common_voice_ta_19340381.wav,1094124,Tue Jun 22 2021 14:50:00 GMT+0100 (West Africa Standard Time),1281.385000000242,1
58,trial,Sp,47,Du,15,soundFiles/Spanish/normalized/common_voice_es_18461812.wav,soundFiles/Dutch/normalized/common_voice_nl_17694437.wav,1106468,Tue Jun 22 2021 14:50:13 GMT+0100 (West Africa Standard Time),1291.4099999999162,1
59,trial,Ta,20,Ta,46,soundFiles/Tamil/normalized/common_voice_ta_19340119.wav,soundFiles/Tamil/normalized/common_voice_ta_19969967.wav,1120783,Tue Jun 22 2021 14:50:27 GMT+0100 (West Africa Standard Time),5692.465000000084,6
